customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,tenure,total_children,lifetime_spend_technology,log_total_spend,annual_spend_groceries,annual_spend_electronics,annual_spend_vegetables,annual_spend_nonalcohol_drinks,annual_spend_alcohol_drinks,annual_spend_meat,annual_spend_fish,annual_spend_hygiene,annual_spend_videogames,annual_spend_petfood,annual_spend_technology
73,Doris Cedillo,female,1956-04-23 19:16:00,1.0,0.0,0.0,2.0,4804.0,8489.0,161.0,349.0,1238.0,622.0,1441.0,151.0,749.625,365.0,18.0,0.3454144786395181,1.0,38.73800927193912,-9.153900715709058,-1.0,-1.6653345369377348e-16,5.0,1.0,9266.0,10.429339710318741,960.8,750.3443181818182,32.2,69.8,206.58092948717945,124.4,194.56125000000003,30.2,79.77777777777777,73.0,817.3946428571428
74,Msc. Jeannette Ganser,female,1970-11-23 06:44:00,1.0,0.0,1.0,4.0,13382.0,1799.0,1910.0,547.0,162.0,106.0,25.0,1907.0,61.0,359.0,81.0,0.13208322630811,1.0,38.73444316402863,-9.18110165931389,0.49999999999999994,-0.8660254037844387,10.0,1.0,1860.0,10.00419224665776,1338.2,179.9,191.0,54.7,16.2,10.6,2.5,190.7,6.1,35.9,186.0
75,Carol Hendrix,female,1975-06-05 23:55:00,0.0,0.0,0.0,2.0,9583.0,8489.0,135.0,342.0,1438.0,995.0,124.0,43.000000000000114,749.625,292.0,165.0,0.2191056596387716,1.0,38.76662652137475,-9.149499807448898,0.8660254037844386,-0.4999999999999998,9.0,0.0,9266.0,10.577528363356336,1064.7777777777778,750.3443181818182,15.0,38.0,159.77777777777777,110.55555555555556,13.777777777777779,4.77777777777779,79.77777777777777,32.44444444444444,817.3946428571428
76,Msc. Thomas Davis,male,1952-06-16 17:45:00,0.0,1.0,0.0,2.0,16686.0,1281.0,983.0,157.0,183.0,963.0,777.0,883.0,295.0,289.0,83.0,0.1313530667384041,1.0,38.759613981210855,-9.163422794015997,0.8660254037844386,-0.4999999999999998,6.0,1.0,1576.0,10.088887698939681,2781.0,213.5,163.83333333333334,26.166666666666668,30.5,160.5,129.5,147.16666666666666,49.166666666666664,48.166666666666664,262.6666666666667
77,Msc. Amanda Foppiano,female,1998-05-25 04:37:00,1.0,0.0,1.0,1.0,27734.0,2269.0,2052.0,538.0,505.0,81.0,103.0,283.0,181.0,746.0,130.0,0.030370786493412294,1.0,38.75751840162344,-9.167218279468052,0.2588190451025211,-0.9659258262890682,0.0,1.0,2450.0,10.518267704021968,4010.6651785714284,750.3443181818182,254.61525974025977,122.13988095238095,206.58092948717945,81.0,103.0,221.44166666666666,79.77777777777777,83.64285714285714,817.3946428571428
78,Msc. Kelly Studivant,female,1964-03-08 07:09:00,2.0,2.0,0.0,1.0,14670.0,5754.0,232.00000000000006,1057.0,1110.0,1109.0,1824.0,1349.0,321.0,379.0,308.0,0.4541855193746511,1.0,38.75816049569222,-9.132848257178836,-0.49999999999999967,-0.8660254037844388,12.0,3.5,6075.0,10.43060966426901,1222.5,479.5,19.33333333333334,88.08333333333333,92.5,92.41666666666667,152.0,112.41666666666667,26.75,31.583333333333332,506.25
79,Bsc. Betty Payne,female,1976-09-30 21:41:00,0.0,1.0,0.0,5.0,26331.0,740.0,336.99999999999994,507.0,842.0,990.0,1119.0,890.0,325.2,537.0,195.0,0.7758343929075089,1.0,38.72660554417923,-9.186097839238466,0.2588190451025211,-0.9659258262890682,20.0,1.0,1065.2,10.424790101153594,1316.55,37.0,16.849999999999998,25.35,42.1,49.5,55.95,44.5,16.259999999999998,26.85,53.260000000000005
80,Bsc. Cody Gerber,male,1998-09-13 19:39:00,0.0,1.0,2.0,5.0,21442.0,1043.0,1118.0,99.0,1265.0,477.0,228.0,289.0,39.0,243.0,220.0,0.2630513932327908,1.0,38.79038661172089,-9.088422920127655,-0.9659258262890683,-0.25881904510252063,7.0,1.0,1082.0,10.215593908898434,3063.1428571428573,149.0,159.71428571428572,14.142857142857142,180.71428571428572,68.14285714285714,32.57142857142857,41.285714285714285,5.571428571428571,34.714285714285715,154.57142857142858
81,Phd. Denise Allard,female,1992-03-18 18:34:00,2.0,0.0,2.0,1.0,6273.0,430.0,208.0,291.0,525.0,539.0,804.0,707.0,120.99999999999997,320.0,91.0,0.7917189086530891,1.0,38.74809191328798,-9.155614661575228,1.0,5.551115123125783e-17,6.0,2.0,551.0,9.284519770150434,1045.5,71.66666666666667,34.666666666666664,48.5,87.5,89.83333333333333,134.0,117.83333333333333,20.16666666666666,53.333333333333336,91.83333333333333
82,Msc. Heather Howie,female,2001-09-25 01:21:00,0.0,0.0,0.0,2.0,8073.0,1372.0,123.0,304.0,1326.0,367.0,259.0,237.0,441.0,171.0,49.0,0.609052506679316,1.0,38.75642674039771,-9.16259443042522,0.8660254037844386,-0.4999999999999998,7.0,0.0,1813.0,9.581006974541651,1153.2857142857142,196.0,17.571428571428573,43.42857142857143,189.42857142857142,52.42857142857143,37.0,33.857142857142854,63.0,24.428571428571427,259.0
83,Rose Huffman,female,1940-02-07 08:15:00,0.0,0.0,1.0,3.0,10842.0,8489.0,91.0,810.0,1741.0,678.0,963.0,155.0,749.625,355.0,40.0,0.3770638581540876,1.0,38.76582580039765,-9.164486303789882,-0.8660254037844384,-0.5000000000000004,5.0,0.0,9266.0,10.702929811913675,2168.4,750.3443181818182,18.2,122.13988095238095,206.58092948717945,135.6,192.6,31.0,79.77777777777777,71.0,817.3946428571428
84,Msc. David Alexander,male,1981-05-31 21:01:00,1.0,1.0,1.0,3.0,39047.0,6045.0,218.0,1029.0,556.0,907.0,168.0,257.0,267.0,384.0,358.0,0.7467978428414461,1.0,38.71045673659789,-9.142284639235136,-0.49999999999999967,-0.8660254037844388,17.0,2.0,6312.0,11.063821899832234,2804.4705882352937,355.5882352941176,12.823529411764707,60.529411764705884,32.705882352941174,53.35294117647059,9.882352941176471,15.117647058823529,15.705882352941176,22.58823529411765,371.29411764705884
85,Bsc. Margaret Cunningham,female,1953-11-22 21:51:00,2.0,2.5,2.5,2.0,1441.0,3934.0,405.0,513.0,278.0,1517.0,916.0,579.0,24.0,477.0,140.0,0.2823858766171893,1.0,38.71461868176959,-9.174287445881845,0.7071067811865476,-0.7071067811865475,13.0,3.5,3958.0,9.54987932996818,110.84615384615384,302.61538461538464,31.153846153846153,39.46153846153846,21.384615384615383,116.6923076923077,70.46153846153847,44.53846153846154,1.8461538461538463,36.69230769230769,304.46153846153845
86,Msc. Kirk Trapp,male,1966-11-25 06:45:00,1.0,1.0,0.0,4.0,23174.0,2382.0,155.0,529.0,795.0,1120.0,684.0,644.0,319.0,269.6,281.0,0.3861281392503943,1.0,38.77255942117437,-9.195413475643676,0.49999999999999994,-0.8660254037844387,7.0,2.0,2701.0,10.397378592235205,3310.5714285714284,340.2857142857143,22.142857142857142,75.57142857142857,113.57142857142857,160.0,97.71428571428571,92.0,45.57142857142857,38.51428571428572,385.85714285714283
87,Phd. Milagro Amelung,female,1977-09-03 11:26:00,1.0,1.0,1.0,3.0,28825.0,2948.0,459.0,687.0,716.0,884.0,1495.0,1314.0,161.0,746.0,337.0,0.5110851704663038,1.0,38.77679065799544,-9.146791974256198,-0.707106781186547,-0.7071067811865479,18.0,2.0,3109.0,10.633810086696132,1601.388888888889,163.77777777777777,25.5,38.166666666666664,39.77777777777778,49.111111111111114,83.05555555555556,73.0,8.944444444444445,50.888888888888886,172.72222222222223
89,Phd. Miguel Levay,male,1994-02-21 15:29:00,1.0,1.0,1.0,4.0,13002.0,556.0,2228.0,162.0,395.0,67.0,51.0,1089.0,749.625,93.0,87.0,0.1262473214341531,1.0,38.77783886759041,-9.121572464167178,-0.25881904510252157,0.9659258262890681,10.0,2.0,2119.0,9.967682264578125,1300.2,55.6,222.8,16.2,39.5,6.7,5.1,108.9,79.77777777777777,9.3,211.9
90,Linda Ellerbe,female,1947-10-11 16:35:00,0.0,0.0,2.0,1.0,6058.0,8489.0,501.0,809.0,704.0,979.0,635.0,211.0,749.625,71.0,104.0,0.3404408310625003,1.0,38.72208184325029,-9.154822555731917,-0.25881904510252157,0.9659258262890681,8.0,0.0,9266.0,10.317350632095335,757.25,750.3443181818182,62.625,101.125,88.0,122.375,79.375,26.375,79.77777777777777,8.875,817.3946428571428
91,Phd. William Mclaren,male,1986-12-06 01:08:00,1.0,0.0,1.0,3.0,7932.000000000001,69.0,551.0,226.0,156.0,583.0,256.0,644.0,5.0,319.0,67.0,0.9070557755568462,1.0,38.76704472113971,-9.166026364327674,-0.2588190451025208,-0.9659258262890683,8.0,1.0,74.0,9.288781798282745,991.5000000000001,8.625,68.875,28.25,19.5,72.875,32.0,80.5,0.625,39.875,9.25
92,Phd. Lura Speis,female,1984-04-21 18:11:00,1.0,0.0,1.0,6.0,13071.0,157.0,505.0,717.0,575.0,192.0,1071.0,586.0,364.0,216.0,234.0,0.5268036064428512,1.0,38.79223254831397,-9.210578250727703,0.8660254037844386,-0.4999999999999998,8.0,1.0,521.0,9.796792813865165,1633.875,19.625,63.125,89.625,71.875,24.0,133.875,73.25,45.5,27.0,65.125
94,Bsc. Anthony Arrington,male,1988-11-19 14:19:00,1.0,1.0,1.0,1.0,5655.0,1051.0,1962.0,494.0,543.0,34.200000000000045,105.0,1151.0,238.0,30.0,36.0,0.1012932645549802,1.0,38.74651477955942,-9.120798538232616,0.011803640018652202,-0.006814834742186415,11.0,2.0,1289.0,9.437730892137715,514.0909090909091,95.54545454545455,178.36363636363637,44.90909090909091,49.36363636363637,3.1090909090909133,9.545454545454545,104.63636363636364,21.636363636363637,2.727272727272727,117.18181818181819
95,Stephen Dukes,male,1963-06-17 00:24:00,0.0,1.0,0.0,1.0,12254.0,1469.0,301.0,618.0,954.0,1000.0,1446.0,578.0,749.625,398.0,137.0,0.10167370986252239,1.0,38.73930534987978,-9.197227829892029,-0.9659258262890683,0.2588190451025203,6.0,1.0,3032.0,10.069595035467055,2042.3333333333333,244.83333333333334,50.166666666666664,103.0,159.0,166.66666666666666,194.56125000000003,96.33333333333333,79.77777777777777,66.33333333333333,505.3333333333333
97,Msc. Diana Hawes,female,1989-05-15 05:07:00,1.0,0.0,2.0,4.0,14381.0,1017.0,201.0,172.0,134.0,989.0,1059.0,269.0,148.0,67.0,68.0,0.8094045771803405,1.0,38.73197756405301,-9.141592106035638,-0.8660254037844386,0.5000000000000001,5.0,1.0,1165.0,9.883437894730424,2876.2,203.4,40.2,34.4,26.8,197.8,194.56125000000003,53.8,29.6,13.4,233.0
100,Phd. Patrick Aichele,male,1990-12-15 21:59:00,2.0,1.0,0.0,4.0,9509.0,979.0000000000002,748.0,177.0,121.0,934.0,370.0,264.0,111.99999999999997,80.99999999999997,66.0,0.4868643818010812,1.0,38.75837963116939,-9.150308594394824,-0.9659258262890683,0.2588190451025203,14.0,3.0,1091.0000000000002,9.574080300037034,679.2142857142857,69.92857142857144,53.42857142857143,12.642857142857142,8.642857142857142,66.71428571428571,26.428571428571427,18.857142857142858,7.999999999999998,5.785714285714284,77.92857142857144
102,Juanita Roccio,female,1972-12-30 08:57:00,0.0,0.0,2.0,1.0,4963.0,8117.0,287.0,170.0,795.0,762.0,827.0,92.0,749.625,414.0,84.0,0.4875727932321885,1.0,38.76089025907025,-9.167570696819215,-0.8660254037844386,0.5000000000000001,10.0,0.0,9266.0,10.205848855956967,496.3,750.3443181818182,28.7,17.0,79.5,76.2,82.7,9.2,79.77777777777777,41.4,817.3946428571428
103,Phd. Eunice Sancho,female,1960-07-12 03:53:00,1.0,0.0,1.0,3.0,18813.0,1983.0,1620.0,636.0,63.0,220.0,141.0,2015.0,28.0,356.0,143.0,0.0958128950752033,1.0,38.77297621630804,-9.088422920127655,0.2588190451025211,-0.9659258262890682,6.0,1.0,2011.0,10.235915909400319,3135.5,330.5,254.61525974025977,106.0,10.5,36.666666666666664,23.5,221.44166666666666,4.666666666666667,59.333333333333336,335.1666666666667
105,Bsc. Jennifer Moore,female,1958-05-18 06:41:00,2.5,2.5,1.0,2.0,39047.0,5030.0,1513.0,927.0,1925.175,1615.0,1769.0,1102.0,463.0,260.0,283.0,0.0813834962793859,1.0,38.76852676536102,-9.176406260447294,-0.2588190451025208,-0.9659258262890683,12.0,3.5,5493.0,11.05814930705526,3600.25,419.1666666666667,126.08333333333333,77.25,173.58333333333334,134.58333333333334,147.41666666666666,91.83333333333333,38.583333333333336,21.666666666666668,457.75
106,Roman Jones,male,1955-01-19 16:51:00,0.0,0.0,2.0,1.0,8737.0,8489.0,206.0,645.0,1515.0,918.0,114.0,360.0,749.625,522.0,79.0,0.3015708906740711,1.0,38.7218065338727,-9.189276057401225,-0.7071067811865477,0.7071067811865474,10.0,0.0,9266.0,10.593228939961241,873.7,750.3443181818182,20.6,64.5,151.5,91.8,11.4,36.0,79.77777777777777,52.2,817.3946428571428
107,Phd. Wayne Blum,male,1960-10-08 19:29:00,1.0,2.0,1.0,4.0,19723.0,4206.0,167.0,720.0,578.0,997.0,979.0,867.0,413.0,376.0,379.0,0.6661432047076098,1.0,38.71685569879276,-9.134990864874297,0.2588190451025211,-0.9659258262890682,19.0,3.0,4619.0,10.423649457279106,1038.0526315789473,221.3684210526316,8.789473684210526,37.89473684210526,30.42105263157895,52.473684210526315,51.526315789473685,45.63157894736842,21.736842105263158,19.789473684210527,243.10526315789474
108,Bsc. Brittany Vaughan,female,1942-08-26 13:08:00,0.0,0.0,1.0,5.0,16207.0,638.0,465.0,204.0,113.0,943.0,215.0,751.0,96.0,571.0,55.0,1.0,1.0,38.76907869074987,-9.191046258934824,-1.0,-1.6653345369377348e-16,11.0,0.0,734.0,9.9493209688793,1473.3636363636363,58.0,42.27272727272727,18.545454545454547,10.272727272727273,85.72727272727273,19.545454545454547,68.27272727272727,8.727272727272727,51.90909090909091,66.72727272727273
109,Phd. Lori Zavala,female,1989-12-09 11:22:00,2.5,1.0,0.0,3.0,14481.0,1031.0,1551.0,782.0,197.0,177.0,39.0,1784.0,170.0,322.0,124.0,0.3001345836946428,1.0,38.73687020809721,-9.180975267447808,0.7863703305156273,-0.44993777955478376,15.0,3.5,1201.0,9.986725151106183,965.4,68.73333333333333,103.4,52.13333333333333,13.133333333333333,11.8,2.6,118.93333333333334,11.333333333333334,21.466666666666665,80.06666666666666
110,Msc. Mona Atkins,female,1961-09-04 07:20:00,1.0,0.0,1.0,5.0,14372.0,2271.0,602.0,480.0,771.0,144.0,693.0,513.0,400.0,321.0,197.0,0.4329720461412199,1.0,38.80361946829855,-9.202830282726984,0.2588190451025211,-0.9659258262890682,5.0,1.0,2671.0,10.053587180780166,2874.4,454.2,120.4,96.0,154.2,28.8,138.6,102.6,79.77777777777777,64.2,534.2
111,Bsc. Tanesha Hotton,female,1961-12-15 10:26:00,1.0,1.0,1.0,3.0,25464.0,1280.0,1709.0,514.0,492.0,62.0,115.0,792.0,110.99999999999997,454.0,75.0,0.05349482958741031,1.0,38.78620221349695,-9.13589530641425,-0.8660254037844384,-0.5000000000000004,15.0,2.0,1391.0,10.385450631617017,1697.6,85.33333333333333,113.93333333333334,34.266666666666666,32.8,4.133333333333334,7.666666666666667,52.8,7.399999999999998,30.266666666666666,92.73333333333333
112,Bsc. Betty Hill,female,1993-07-19 07:04:00,2.0,0.0,2.0,1.0,9568.0,68.0,297.0,356.0,690.0,529.0,872.0,322.0,90.0,107.0,78.0,1.0,1.0,38.74763999136231,-9.15751600451793,0.49999999999999994,-0.8660254037844387,7.0,2.0,158.0,9.477156251746578,1366.857142857143,9.714285714285714,42.42857142857143,50.857142857142854,98.57142857142857,75.57142857142857,124.57142857142857,46.0,12.857142857142858,15.285714285714286,22.571428571428573
113,Phd. Lynn Severson,female,1957-07-14 04:44:00,1.0,1.0,0.0,5.0,11533.0,111.0,1108.0,525.0,1115.0,232.99999999999994,318.0,544.0,103.99999999999997,345.0,242.0,0.387294290679021,1.0,38.790250424700105,-9.12560742425143,-0.21998008450092577,-0.5946463524932714,12.0,2.0,214.99999999999997,9.689799159992674,961.0833333333334,9.25,92.33333333333333,43.75,92.91666666666667,19.41666666666666,26.5,45.333333333333336,8.666666666666664,28.75,17.916666666666664
114,Bsc. Richard Scott,male,1946-12-09 19:49:00,1.0,1.0,1.0,4.0,4438.0,1148.0,332.0,222.0,807.0,761.0,1211.0,1191.0,749.625,312.0,208.0,0.1839790083925955,1.0,38.74691210031135,-9.169516003884596,0.9659258262890683,-0.25881904510252063,10.0,2.0,2770.0,9.603395460007665,443.8,114.8,33.2,22.2,80.7,76.1,121.1,119.1,79.77777777777777,31.2,277.0
115,Toni Sultan,female,1999-03-14 22:40:00,1.0,1.0,2.0,1.0,17941.0,8489.0,268.0,596.0,1422.0,700.0,839.0,197.0000000000001,749.625,294.0,161.0,0.4144789848889739,1.0,38.72256488588256,-9.149736347220726,-0.25881904510252157,0.9659258262890681,8.0,2.0,9266.0,10.955671884823825,2242.625,750.3443181818182,33.5,74.5,177.75,87.5,104.875,24.625000000000014,79.77777777777777,36.75,817.3946428571428
116,Heather Norton,female,1948-01-05 19:38:00,0.0,0.0,2.5,1.0,13273.0,8489.0,172.0,361.0,459.0,844.0,782.0,62.0,749.625,473.0,142.0,0.308862880379154,1.0,38.71969543065247,-9.200678460768987,-0.9659258262890683,0.2588190451025203,10.0,0.0,9266.0,10.780059847413037,1327.3,750.3443181818182,17.2,36.1,45.9,84.4,78.2,6.2,79.77777777777777,47.3,817.3946428571428
117,Bsc. Heather Bagg,female,1981-04-13 07:16:00,1.0,1.0,1.0,5.0,39047.0,4218.0,133.0,715.0,743.0,1838.0,1304.0,2096.0,749.625,386.0,306.0,0.6720084118498342,1.0,38.73995576839345,-9.170008667705876,-0.49999999999999967,-0.8660254037844388,13.0,2.0,5313.0,11.127218865537973,3858.076923076923,324.46153846153845,10.23076923076923,55.0,57.15384615384615,141.3846153846154,100.3076923076923,161.23076923076923,79.77777777777777,29.692307692307693,408.6923076923077
119,Bsc. Yvonne Adams,female,1974-07-02 08:40:00,1.0,0.0,1.0,5.0,20495.0,2880.0,2341.0,343.0,464.0,44.39999999999998,127.0,727.0,177.0,342.0,46.0,0.10425829506746762,1.0,38.78383569577728,-9.146924371848243,-0.7071067811865477,0.7071067811865474,11.0,1.0,3057.0,10.342883767438773,1863.1818181818182,261.8181818181818,216.1818181818182,31.181818181818183,42.18181818181818,4.036363636363634,11.545454545454545,66.0909090909091,16.09090909090909,31.09090909090909,277.90909090909093
120,Phd. Sabrina Knight,female,1965-02-14 22:39:00,2.0,1.0,0.0,5.0,15447.0,2470.0,1509.0,760.0,123.0,155.0,195.0,1679.0,37.0,454.0,77.0,0.09686687322679621,1.0,38.75142059233535,-9.182301264134685,0.7071067811865476,-0.7071067811865475,12.0,3.0,2507.0,10.140021056969097,1287.25,205.83333333333334,125.75,63.333333333333336,10.25,12.916666666666666,16.25,139.91666666666666,3.0833333333333335,37.833333333333336,208.91666666666666
121,Msc. Merlyn Lopez,female,1958-09-25 10:07:00,1.0,1.0,1.0,5.0,5808.0,4276.0,253.0,1238.5,759.6,810.0,688.0,527.0,53.0,365.0,234.0,0.3772197795413153,1.0,38.75853117180204,-9.140798899878051,-0.49999999999999967,-0.8660254037844388,11.0,2.0,4329.0,9.86280096551453,528.0,388.72727272727275,23.0,121.18181818181819,69.05454545454546,73.63636363636364,62.54545454545455,47.90909090909091,4.818181818181818,33.18181818181818,393.54545454545456
122,Msc. Carol Timmons,female,1940-03-18 04:40:00,0.0,2.5,2.0,2.0,27671.0,4881.0,841.0,769.0,1084.0,2005.0,1495.0,1675.0,589.0,725.0,334.0,0.2948555068239735,1.0,38.76700374527207,-9.176452516428409,0.49999999999999994,-0.8660254037844387,16.0,3.0,5470.0,10.762890422203235,1729.4375,305.0625,52.5625,48.0625,67.75,127.125,93.4375,104.6875,36.8125,45.3125,341.875
123,Bsc. Ashley Jensen,female,1951-07-16 07:19:00,2.0,2.5,2.0,3.0,21123.0,6172.0,645.0,441.0,1675.0,1048.0,551.0,1043.0,285.0,362.0,193.0,0.1445167673416348,1.0,38.75650709718552,-9.187110626681164,0.49999999999999994,-0.8660254037844387,13.0,3.5,6457.0,10.591697565316256,1624.8461538461538,474.7692307692308,49.61538461538461,33.92307692307692,128.84615384615384,80.61538461538461,42.38461538461539,80.23076923076923,21.923076923076923,27.846153846153847,496.6923076923077
124,Msc. Reyna Seanez,female,1962-04-22 23:47:00,1.0,1.0,0.0,3.0,8783.0,389.0,1441.0,636.0,28.0,394.0,113.0,1850.0,301.0,434.0,93.0,0.0620544519024242,1.0,38.76857705330424,-9.157619897688855,0.8660254037844386,-0.4999999999999998,13.0,2.0,690.0,9.619797501353885,675.6153846153846,29.923076923076923,110.84615384615384,48.92307692307692,2.1538461538461537,30.307692307692307,8.692307692307692,142.30769230769232,23.153846153846153,33.38461538461539,53.07692307692308
125,Phd. Elizabeth Gurley,female,1970-02-09 02:15:00,1.0,1.0,1.0,6.0,11748.0,3007.0,2113.0,271.0,487.0,36.0,70.0,193.9999999999999,174.0,78.0,141.0,0.04870000905054589,1.0,38.75812588133764,-9.161002307757355,-0.2214412717363834,-0.26639024601470146,17.0,2.0,3181.0,9.969275293074132,691.0588235294117,176.88235294117646,124.29411764705883,15.941176470588236,28.647058823529413,2.1176470588235294,4.117647058823529,11.411764705882346,10.235294117647058,4.588235294117647,187.11764705882354
126,Bsc. Trent Guajardo,male,1961-04-29 18:45:00,1.0,1.0,2.5,2.0,39047.0,602.9999999999998,681.0,356.0,560.0,1160.0,733.0,326.0,140.0,431.0,91.0,0.3754775304388258,1.0,38.75808353029282,-9.159817112494544,0.9659258262890683,-0.25881904510252063,18.0,2.0,742.9999999999998,10.728977920083786,2218.111111111111,33.499999999999986,37.833333333333336,19.77777777777778,31.11111111111111,64.44444444444444,40.72222222222222,18.11111111111111,7.777777777777778,23.944444444444443,41.277777777777764
127,Msc. Lacey Turner,female,1975-04-24 19:54:00,2.0,2.0,2.5,3.0,33638.0,5350.0,456.0,429.0,1925.175,797.0,1155.0,919.0,347.0,449.0,265.0,0.1186399888586964,1.0,38.71798937932024,-9.15306224939332,0.2588190451025211,-0.9659258262890682,17.0,3.5,5697.0,10.843826787167423,1978.7058823529412,314.70588235294116,26.823529411764707,25.235294117647058,116.41176470588235,46.88235294117647,67.94117647058823,54.05882352941177,20.41176470588235,26.41176470588235,335.11764705882354
128,Alice Goble,female,1977-10-29 20:53:00,1.0,0.0,2.0,1.0,12370.0,8489.0,70.0,934.0,926.0,797.0,542.0,215.39999999999998,749.625,608.0,190.0,0.1384508490854341,1.0,38.747329588185416,-9.165775647785209,-0.9659258262890683,-0.25881904510252063,13.0,1.0,9266.0,10.627003886526037,951.5384615384615,750.3443181818182,5.384615384615385,71.84615384615384,71.23076923076923,61.30769230769231,41.69230769230769,16.569230769230767,79.77777777777777,46.76923076923077,817.3946428571428
129,Bsc. Linda Mendez,female,1965-10-13 23:13:00,1.0,1.0,1.0,6.0,12778.0,1292.0,1107.0,450.0,55.0,117.0,212.0,2253.0,96.0,331.0,93.0,0.1082669773806148,1.0,38.76854684759731,-9.123235140581484,-0.707106781186547,-0.7071067811865479,12.0,2.0,1388.0,9.910016194498828,1064.8333333333333,107.66666666666667,92.25,37.5,4.583333333333333,9.75,17.666666666666668,192.0,8.0,27.583333333333332,115.66666666666667
130,Bsc. Jessie Fish,male,1966-01-13 04:47:00,1.0,1.0,1.0,1.0,6348.0,1306.0,753.0,298.0,302.0,820.4,453.0,1001.0,170.0,466.0,152.0,0.05639208199778545,1.0,38.73355310239125,-9.175145486599224,0.8660254037844386,-0.4999999999999998,22.0,2.0,1476.0,9.502591988142333,288.54545454545456,59.36363636363637,34.22727272727273,13.545454545454545,13.727272727272727,37.29090909090909,20.59090909090909,45.5,7.7272727272727275,21.181818181818183,67.0909090909091
